"fips","state","abb","year","key","value"
"21","Kentucky","KY","1980","wr_apportionment_real_dollars",1476369
"22","Louisiana","LA","1980","wr_apportionment_real_dollars",1688271
"23","Maine","ME","1980","wr_apportionment_real_dollars",1026074
"24","Maryland","MD","1980","wr_apportionment_real_dollars",848352
"25","Massachusetts","MA","1980","wr_apportionment_real_dollars",727200
"26","Michigan","MI","1980","wr_apportionment_real_dollars",3180100
"27","Minnesota","MN","1980","wr_apportionment_real_dollars",2413884
"28","Mississippi","MS","1980","wr_apportionment_real_dollars",1459387
"29","Missouri","MO","1980","wr_apportionment_real_dollars",2247160
"30","Montana","MT","1980","wr_apportionment_real_dollars",2382967
"31","Nebraska","NE","1980","wr_apportionment_real_dollars",1403750
"32","Nevada","NV","1980","wr_apportionment_real_dollars",1568686
"33","New Hampshire","NH","1980","wr_apportionment_real_dollars",501440
"34","New Jersey","NJ","1980","wr_apportionment_real_dollars",832249
"35","New Mexico","NM","1980","wr_apportionment_real_dollars",1863732
"36","New York","NY","1980","wr_apportionment_real_dollars",2574469
"37","North Carolina","NC","1980","wr_apportionment_real_dollars",1819670
"38","North Dakota","ND","1980","wr_apportionment_real_dollars",1207849
"39","Ohio","OH","1980","wr_apportionment_real_dollars",2090870
"40","Oklahoma","OK","1980","wr_apportionment_real_dollars",1686026
"41","Oregon","OR","1980","wr_apportionment_real_dollars",2189441
"42","Pennsylvania","PA","1980","wr_apportionment_real_dollars",3765135
"44","Rhode Island","RI","1980","wr_apportionment_real_dollars",501440
"45","South Carolina","SC","1980","wr_apportionment_real_dollars",1076949
"46","South Dakota","SD","1980","wr_apportionment_real_dollars",1343339
"47","Tennessee","TN","1980","wr_apportionment_real_dollars",1913094
"48","Texas","TX","1980","wr_apportionment_real_dollars",4224240
"49","Utah","UT","1980","wr_apportionment_real_dollars",1661317
"50","Vermont","VT","1980","wr_apportionment_real_dollars",571486
"51","Virginia","VA","1980","wr_apportionment_real_dollars",1841762
"53","Washington","WA","1980","wr_apportionment_real_dollars",1879815
"54","West Virginia","WV","1980","wr_apportionment_real_dollars",1143244
"55","Wisconsin","WI","1980","wr_apportionment_real_dollars",2676963
"56","Wyoming","WY","1980","wr_apportionment_real_dollars",1797276
"01","Alabama","AL","1990","wr_apportionment_real_dollars",2097739
"02","Alaska","AK","1990","wr_apportionment_real_dollars",5032000
"04","Arizona","AZ","1990","wr_apportionment_real_dollars",2607620
"05","Arkansas","AR","1990","wr_apportionment_real_dollars",1951815
"06","California","CA","1990","wr_apportionment_real_dollars",4375320
"08","Colorado","CO","1990","wr_apportionment_real_dollars",2891078
"09","Connecticut","CT","1990","wr_apportionment_real_dollars",875875
"10","Delaware","DE","1990","wr_apportionment_real_dollars",689500
"12","Florida","FL","1990","wr_apportionment_real_dollars",2203736
"13","Georgia","GA","1990","wr_apportionment_real_dollars",2709788
"15","Hawaii","HI","1990","wr_apportionment_real_dollars",689500
"16","Idaho","ID","1990","wr_apportionment_real_dollars",2136267
"17","Illinois","IL","1990","wr_apportionment_real_dollars",2428910
"18","Indiana","IN","1990","wr_apportionment_real_dollars",2035178
"19","Iowa","IA","1990","wr_apportionment_real_dollars",1980262
"20","Kansas","KS","1990","wr_apportionment_real_dollars",2154519
"21","Kentucky","KY","1990","wr_apportionment_real_dollars",2011116
"22","Louisiana","LA","1990","wr_apportionment_real_dollars",2161979
"23","Maine","ME","1990","wr_apportionment_real_dollars",1308008
"24","Maryland","MD","1990","wr_apportionment_real_dollars",1206508
"25","Massachusetts","MA","1990","wr_apportionment_real_dollars",1111341
"26","Michigan","MI","1990","wr_apportionment_real_dollars",4158064
"27","Minnesota","MN","1990","wr_apportionment_real_dollars",3298398
"28","Mississippi","MS","1990","wr_apportionment_real_dollars",1910686
"29","Missouri","MO","1990","wr_apportionment_real_dollars",3248610
"30","Montana","MT","1990","wr_apportionment_real_dollars",3199136
"31","Nebraska","NE","1990","wr_apportionment_real_dollars",1862972
"32","Nevada","NV","1990","wr_apportionment_real_dollars",2062739
"33","New Hampshire","NH","1990","wr_apportionment_real_dollars",689500
"34","New Jersey","NJ","1990","wr_apportionment_real_dollars",1116586
"35","New Mexico","NM","1990","wr_apportionment_real_dollars",2474022
"36","New York","NY","1990","wr_apportionment_real_dollars",3580251
"37","North Carolina","NC","1990","wr_apportionment_real_dollars",2401709
"38","North Dakota","ND","1990","wr_apportionment_real_dollars",1574662
"39","Ohio","OH","1990","wr_apportionment_real_dollars",2589353
"40","Oklahoma","OK","1990","wr_apportionment_real_dollars",2179907
"41","Oregon","OR","1990","wr_apportionment_real_dollars",2813423
"42","Pennsylvania","PA","1990","wr_apportionment_real_dollars",4731585
"44","Rhode Island","RI","1990","wr_apportionment_real_dollars",689500
"45","South Carolina","SC","1990","wr_apportionment_real_dollars",1406162
"46","South Dakota","SD","1990","wr_apportionment_real_dollars",1847058
"47","Tennessee","TN","1990","wr_apportionment_real_dollars",2909037
"48","Texas","TX","1990","wr_apportionment_real_dollars",5446000
"49","Utah","UT","1990","wr_apportionment_real_dollars",2182700
"50","Vermont","VT","1990","wr_apportionment_real_dollars",689500
"51","Virginia","VA","1990","wr_apportionment_real_dollars",2739413
"53","Washington","WA","1990","wr_apportionment_real_dollars",2324691
"54","West Virginia","WV","1990","wr_apportionment_real_dollars",1463782
"55","Wisconsin","WI","1990","wr_apportionment_real_dollars",3586559
"56","Wyoming","WY","1990","wr_apportionment_real_dollars",2102104
"01","Alabama","AL","2000","wr_apportionment_real_dollars",3439539
"02","Alaska","AK","2000","wr_apportionment_real_dollars",8490358
"04","Arizona","AZ","2000","wr_apportionment_real_dollars",4587789
"05","Arkansas","AR","2000","wr_apportionment_real_dollars",3378040
"06","California","CA","2000","wr_apportionment_real_dollars",6610254
"08","Colorado","CO","2000","wr_apportionment_real_dollars",5165816
"09","Connecticut","CT","2000","wr_apportionment_real_dollars",1377963
"10","Delaware","DE","2000","wr_apportionment_real_dollars",1111848
"12","Florida","FL","2000","wr_apportionment_real_dollars",3232040
"13","Georgia","GA","2000","wr_apportionment_real_dollars",4120378
"15","Hawaii","HI","2000","wr_apportionment_real_dollars",1111848
"16","Idaho","ID","2000","wr_apportionment_real_dollars",3646285
"17","Illinois","IL","2000","wr_apportionment_real_dollars",3923826
"18","Indiana","IN","2000","wr_apportionment_real_dollars",3381836
"19","Iowa","IA","2000","wr_apportionment_real_dollars",3359777
"20","Kansas","KS","2000","wr_apportionment_real_dollars",3476842
"21","Kentucky","KY","2000","wr_apportionment_real_dollars",3117435
"22","Louisiana","LA","2000","wr_apportionment_real_dollars",3269918
"23","Maine","ME","2000","wr_apportionment_real_dollars",2147882
"24","Maryland","MD","2000","wr_apportionment_real_dollars",1812194
"25","Massachusetts","MA","2000","wr_apportionment_real_dollars",1695875
"26","Michigan","MI","2000","wr_apportionment_real_dollars",7349739
"27","Minnesota","MN","2000","wr_apportionment_real_dollars",5633453
"28","Mississippi","MS","2000","wr_apportionment_real_dollars",2953368
"29","Missouri","MO","2000","wr_apportionment_real_dollars",5277938
"30","Montana","MT","2000","wr_apportionment_real_dollars",5549783
"31","Nebraska","NE","2000","wr_apportionment_real_dollars",3246130
"32","Nevada","NV","2000","wr_apportionment_real_dollars",3466997
"33","New Hampshire","NH","2000","wr_apportionment_real_dollars",1111848
"34","New Jersey","NJ","2000","wr_apportionment_real_dollars",1695875
"35","New Mexico","NM","2000","wr_apportionment_real_dollars",4071712
"36","New York","NY","2000","wr_apportionment_real_dollars",5724950
"37","North Carolina","NC","2000","wr_apportionment_real_dollars",4153277
"38","North Dakota","ND","2000","wr_apportionment_real_dollars",2675781
"39","Ohio","OH","2000","wr_apportionment_real_dollars",4735241
"40","Oklahoma","OK","2000","wr_apportionment_real_dollars",3822713
"41","Oregon","OR","2000","wr_apportionment_real_dollars",4652858
"42","Pennsylvania","PA","2000","wr_apportionment_real_dollars",7602373
"44","Rhode Island","RI","2000","wr_apportionment_real_dollars",1111848
"45","South Carolina","SC","2000","wr_apportionment_real_dollars",2548294
"46","South Dakota","SD","2000","wr_apportionment_real_dollars",3242050
"47","Tennessee","TN","2000","wr_apportionment_real_dollars",5009785
"48","Texas","TX","2000","wr_apportionment_real_dollars",9074385
"49","Utah","UT","2000","wr_apportionment_real_dollars",3468682
"50","Vermont","VT","2000","wr_apportionment_real_dollars",1111848
"51","Virginia","VA","2000","wr_apportionment_real_dollars",3597711
"53","Washington","WA","2000","wr_apportionment_real_dollars",3712928
"54","West Virginia","WV","2000","wr_apportionment_real_dollars",2360616
"55","Wisconsin","WI","2000","wr_apportionment_real_dollars",6121170
"56","Wyoming","WY","2000","wr_apportionment_real_dollars",3519514
"01","Alabama","AL","2010","wr_apportionment_real_dollars",8354569
"02","Alaska","AK","2010","wr_apportionment_real_dollars",20172237
"04","Arizona","AZ","2010","wr_apportionment_real_dollars",11814816
"05","Arkansas","AR","2010","wr_apportionment_real_dollars",8801567
"06","California","CA","2010","wr_apportionment_real_dollars",15898936
"08","Colorado","CO","2010","wr_apportionment_real_dollars",11874095
"09","Connecticut","CT","2010","wr_apportionment_real_dollars",3389003
"10","Delaware","DE","2010","wr_apportionment_real_dollars",2795702
"12","Florida","FL","2010","wr_apportionment_real_dollars",8606619
"13","Georgia","GA","2010","wr_apportionment_real_dollars",9882680
"15","Hawaii","HI","2010","wr_apportionment_real_dollars",2795702
"16","Idaho","ID","2010","wr_apportionment_real_dollars",8999811
"17","Illinois","IL","2010","wr_apportionment_real_dollars",9788145
"18","Indiana","IN","2010","wr_apportionment_real_dollars",8061819
"19","Iowa","IA","2010","wr_apportionment_real_dollars",7592773
"20","Kansas","KS","2010","wr_apportionment_real_dollars",8371512
"21","Kentucky","KY","2010","wr_apportionment_real_dollars",8449172
"22","Louisiana","LA","2010","wr_apportionment_real_dollars",8750809
"23","Maine","ME","2010","wr_apportionment_real_dollars",5407831
"24","Maryland","MD","2010","wr_apportionment_real_dollars",4611796
"25","Massachusetts","MA","2010","wr_apportionment_real_dollars",4529149
"26","Michigan","MI","2010","wr_apportionment_real_dollars",18241472
"27","Minnesota","MN","2010","wr_apportionment_real_dollars",14568141
"28","Mississippi","MS","2010","wr_apportionment_real_dollars",6713524
"29","Missouri","MO","2010","wr_apportionment_real_dollars",12638160
"30","Montana","MT","2010","wr_apportionment_real_dollars",12526097
"31","Nebraska","NE","2010","wr_apportionment_real_dollars",7627692
"32","Nevada","NV","2010","wr_apportionment_real_dollars",8157054
"33","New Hampshire","NH","2010","wr_apportionment_real_dollars",2795702
"34","New Jersey","NJ","2010","wr_apportionment_real_dollars",4529149
"35","New Mexico","NM","2010","wr_apportionment_real_dollars",9230587
"36","New York","NY","2010","wr_apportionment_real_dollars",13319153
"37","North Carolina","NC","2010","wr_apportionment_real_dollars",11756844
"38","North Dakota","ND","2010","wr_apportionment_real_dollars",7052945
"39","Ohio","OH","2010","wr_apportionment_real_dollars",10224639
"40","Oklahoma","OK","2010","wr_apportionment_real_dollars",10106242
"41","Oregon","OR","2010","wr_apportionment_real_dollars",10862632
"42","Pennsylvania","PA","2010","wr_apportionment_real_dollars",16973507
"44","Rhode Island","RI","2010","wr_apportionment_real_dollars",2795702
"45","South Carolina","SC","2010","wr_apportionment_real_dollars",6342075
"46","South Dakota","SD","2010","wr_apportionment_real_dollars",8638885
"47","Tennessee","TN","2010","wr_apportionment_real_dollars",13545666
"48","Texas","TX","2010","wr_apportionment_real_dollars",21889945
"49","Utah","UT","2010","wr_apportionment_real_dollars",7905231
"50","Vermont","VT","2010","wr_apportionment_real_dollars",2795702
"51","Virginia","VA","2010","wr_apportionment_real_dollars",8983988
"53","Washington","WA","2010","wr_apportionment_real_dollars",9400387
"54","West Virginia","WV","2010","wr_apportionment_real_dollars",5188334
"55","Wisconsin","WI","2010","wr_apportionment_real_dollars",15274201
"56","Wyoming","WY","2010","wr_apportionment_real_dollars",8464096
"01","Alabama","AL","2020","wr_apportionment_real_dollars",14178844
"02","Alaska","AK","2020","wr_apportionment_real_dollars",24970580
"04","Arizona","AZ","2020","wr_apportionment_real_dollars",16781416
"05","Arkansas","AR","2020","wr_apportionment_real_dollars",9550317
"06","California","CA","2020","wr_apportionment_real_dollars",19541968
"08","Colorado","CO","2020","wr_apportionment_real_dollars",15125584
"09","Connecticut","CT","2020","wr_apportionment_real_dollars",4538381
"10","Delaware","DE","2020","wr_apportionment_real_dollars",3647470
"12","Florida","FL","2020","wr_apportionment_real_dollars",10977121
"13","Georgia","GA","2020","wr_apportionment_real_dollars",17471530
"15","Hawaii","HI","2020","wr_apportionment_real_dollars",3678793
"16","Idaho","ID","2020","wr_apportionment_real_dollars",11763645
"17","Illinois","IL","2020","wr_apportionment_real_dollars",12392851
"18","Indiana","IN","2020","wr_apportionment_real_dollars",10259479
"19","Iowa","IA","2020","wr_apportionment_real_dollars",8678088
"20","Kansas","KS","2020","wr_apportionment_real_dollars",11040454
"21","Kentucky","KY","2020","wr_apportionment_real_dollars",10566545
"22","Louisiana","LA","2020","wr_apportionment_real_dollars",12135141
"23","Maine","ME","2020","wr_apportionment_real_dollars",6021040
"24","Maryland","MD","2020","wr_apportionment_real_dollars",6038257
"25","Massachusetts","MA","2020","wr_apportionment_real_dollars",6203940
"26","Michigan","MI","2020","wr_apportionment_real_dollars",17997307
"27","Minnesota","MN","2020","wr_apportionment_real_dollars",17592212
"28","Mississippi","MS","2020","wr_apportionment_real_dollars",9092443
"29","Missouri","MO","2020","wr_apportionment_real_dollars",15970622
"30","Montana","MT","2020","wr_apportionment_real_dollars",15485949
"31","Nebraska","NE","2020","wr_apportionment_real_dollars",9717933
"32","Nevada","NV","2020","wr_apportionment_real_dollars",10502549
"33","New Hampshire","NH","2020","wr_apportionment_real_dollars",3647470
"34","New Jersey","NJ","2020","wr_apportionment_real_dollars",6203940
"35","New Mexico","NM","2020","wr_apportionment_real_dollars",11912627
"36","New York","NY","2020","wr_apportionment_real_dollars",15687703
"37","North Carolina","NC","2020","wr_apportionment_real_dollars",16626074
"38","North Dakota","ND","2020","wr_apportionment_real_dollars",8460411
"39","Ohio","OH","2020","wr_apportionment_real_dollars",12234327
"40","Oklahoma","OK","2020","wr_apportionment_real_dollars",15668006
"41","Oregon","OR","2020","wr_apportionment_real_dollars",14373165
"42","Pennsylvania","PA","2020","wr_apportionment_real_dollars",20931244
"44","Rhode Island","RI","2020","wr_apportionment_real_dollars",3647470
"45","South Carolina","SC","2020","wr_apportionment_real_dollars",7812139
"46","South Dakota","SD","2020","wr_apportionment_real_dollars",10145967
"47","Tennessee","TN","2020","wr_apportionment_real_dollars",17067040
"48","Texas","TX","2020","wr_apportionment_real_dollars",27527049
"49","Utah","UT","2020","wr_apportionment_real_dollars",11246261
"50","Vermont","VT","2020","wr_apportionment_real_dollars",3647470
"51","Virginia","VA","2020","wr_apportionment_real_dollars",10715423
"53","Washington","WA","2020","wr_apportionment_real_dollars",11466414
"54","West Virginia","WV","2020","wr_apportionment_real_dollars",6173284
"55","Wisconsin","WI","2020","wr_apportionment_real_dollars",17654380
"56","Wyoming","WY","2020","wr_apportionment_real_dollars",10465276
"01","Alabama","AL","1960","pop",3266740
"02","Alaska","AK","1960","pop",226167
"04","Arizona","AZ","1960","pop",1302161
"05","Arkansas","AR","1960","pop",1786272
"06","California","CA","1960","pop",15717204
"08","Colorado","CO","1960","pop",1753947
"09","Connecticut","CT","1960","pop",2535234
"10","Delaware","DE","1960","pop",446292
"12","Florida","FL","1960","pop",4951560
"13","Georgia","GA","1960","pop",3943116
"15","Hawaii","HI","1960","pop",632772
"16","Idaho","ID","1960","pop",667191
"17","Illinois","IL","1960","pop",10081158
"18","Indiana","IN","1960","pop",4662498
"19","Iowa","IA","1960","pop",2757537
"20","Kansas","KS","1960","pop",2178611
"21","Kentucky","KY","1960","pop",3038156
"22","Louisiana","LA","1960","pop",3257022
"23","Maine","ME","1960","pop",969265
"24","Maryland","MD","1960","pop",3100689
"25","Massachusetts","MA","1960","pop",5148578
"26","Michigan","MI","1960","pop",7823194
"27","Minnesota","MN","1960","pop",3413864
"28","Mississippi","MS","1960","pop",2178141
"29","Missouri","MO","1960","pop",4319813
"30","Montana","MT","1960","pop",674767
"31","Nebraska","NE","1960","pop",1411330
"32","Nevada","NV","1960","pop",285278
"33","New Hampshire","NH","1960","pop",606921
"34","New Jersey","NJ","1960","pop",6066782
"35","New Mexico","NM","1960","pop",951023
"36","New York","NY","1960","pop",16782304
"37","North Carolina","NC","1960","pop",4556155
"38","North Dakota","ND","1960","pop",632446
"39","Ohio","OH","1960","pop",9706398
"40","Oklahoma","OK","1960","pop",2328284
"41","Oregon","OR","1960","pop",1768687
"42","Pennsylvania","PA","1960","pop",11319366
"44","Rhode Island","RI","1960","pop",859488
"45","South Carolina","SC","1960","pop",2382594
"46","South Dakota","SD","1960","pop",680514
"47","Tennessee","TN","1960","pop",3567089
"48","Texas","TX","1960","pop",9579678
"49","Utah","UT","1960","pop",890627
"50","Vermont","VT","1960","pop",389881
"51","Virginia","VA","1960","pop",3966949
"53","Washington","WA","1960","pop",2853214
"54","West Virginia","WV","1960","pop",1860421
"55","Wisconsin","WI","1960","pop",3951777
"56","Wyoming","WY","1960","pop",330066
"01","Alabama","AL","1970","pop",3444165
"02","Alaska","AK","1970","pop",300382
"04","Arizona","AZ","1970","pop",1770900
"05","Arkansas","AR","1970","pop",1923295
"06","California","CA","1970","pop",19953134
"08","Colorado","CO","1970","pop",2207259
"09","Connecticut","CT","1970","pop",3031709
"10","Delaware","DE","1970","pop",548104
"12","Florida","FL","1970","pop",6789443
"13","Georgia","GA","1970","pop",4589575
"15","Hawaii","HI","1970","pop",768561
"16","Idaho","ID","1970","pop",712567
"17","Illinois","IL","1970","pop",11113976
"18","Indiana","IN","1970","pop",5193669
"19","Iowa","IA","1970","pop",2824376
"20","Kansas","KS","1970","pop",2246578
"21","Kentucky","KY","1970","pop",3218706
"22","Louisiana","LA","1970","pop",3641306
"23","Maine","ME","1970","pop",992048
"24","Maryland","MD","1970","pop",3922399
"25","Massachusetts","MA","1970","pop",5689170
"26","Michigan","MI","1970","pop",8875083
"27","Minnesota","MN","1970","pop",3804971
"28","Mississippi","MS","1970","pop",2216912
"29","Missouri","MO","1970","pop",4676501
"30","Montana","MT","1970","pop",694409
"31","Nebraska","NE","1970","pop",1483493
"32","Nevada","NV","1970","pop",488738
"33","New Hampshire","NH","1970","pop",737681
"34","New Jersey","NJ","1970","pop",7168164
"35","New Mexico","NM","1970","pop",1016000
"36","New York","NY","1970","pop",18236967
"37","North Carolina","NC","1970","pop",5082059
"38","North Dakota","ND","1970","pop",617761
"39","Ohio","OH","1970","pop",10652017
"40","Oklahoma","OK","1970","pop",2559229
"41","Oregon","OR","1970","pop",2091385
"42","Pennsylvania","PA","1970","pop",11793909
"44","Rhode Island","RI","1970","pop",946725
"45","South Carolina","SC","1970","pop",2590516
"46","South Dakota","SD","1970","pop",665507
"47","Tennessee","TN","1970","pop",3923687
"48","Texas","TX","1970","pop",11196730
"49","Utah","UT","1970","pop",1059273
"50","Vermont","VT","1970","pop",444330
"51","Virginia","VA","1970","pop",4648494
"53","Washington","WA","1970","pop",3409169
"54","West Virginia","WV","1970","pop",1744237
"55","Wisconsin","WI","1970","pop",4417731
"56","Wyoming","WY","1970","pop",332416
"01","Alabama","AL","1980","pop",3890061
"02","Alaska","AK","1980","pop",400481
"04","Arizona","AZ","1980","pop",2717866
"05","Arkansas","AR","1980","pop",2285513
"06","California","CA","1980","pop",23668562
"08","Colorado","CO","1980","pop",2888834
"09","Connecticut","CT","1980","pop",3107576
"10","Delaware","DE","1980","pop",595225
"12","Florida","FL","1980","pop",9739992
"13","Georgia","GA","1980","pop",5464265
"15","Hawaii","HI","1980","pop",965000
"16","Idaho","ID","1980","pop",943935
"17","Illinois","IL","1980","pop",11418461
"18","Indiana","IN","1980","pop",5490179
"19","Iowa","IA","1980","pop",2913387
"20","Kansas","KS","1980","pop",2363208
"21","Kentucky","KY","1980","pop",3661433
"22","Louisiana","LA","1980","pop",4203972
"23","Maine","ME","1980","pop",1124660
"24","Maryland","MD","1980","pop",4216446
"25","Massachusetts","MA","1980","pop",5737037
"26","Michigan","MI","1980","pop",9258344
"27","Minnesota","MN","1980","pop",4077148
"28","Mississippi","MS","1980","pop",2520638
"29","Missouri","MO","1980","pop",4917444
"30","Montana","MT","1980","pop",786690
"31","Nebraska","NE","1980","pop",1570006
"32","Nevada","NV","1980","pop",799184
"33","New Hampshire","NH","1980","pop",920610
"34","New Jersey","NJ","1980","pop",7364158
"35","New Mexico","NM","1980","pop",1299968
"36","New York","NY","1980","pop",17557288
"37","North Carolina","NC","1980","pop",5874429
"38","North Dakota","ND","1980","pop",652695
"39","Ohio","OH","1980","pop",10797419
"40","Oklahoma","OK","1980","pop",3025266
"41","Oregon","OR","1980","pop",2632663
"42","Pennsylvania","PA","1980","pop",11866728
"44","Rhode Island","RI","1980","pop",947154
"45","South Carolina","SC","1980","pop",3119208
"46","South Dakota","SD","1980","pop",690178
"47","Tennessee","TN","1980","pop",4590750
"48","Texas","TX","1980","pop",14228383
"49","Utah","UT","1980","pop",1461037
"50","Vermont","VT","1980","pop",511456
"51","Virginia","VA","1980","pop",5346279
"53","Washington","WA","1980","pop",4130163
"54","West Virginia","WV","1980","pop",1949644
"55","Wisconsin","WI","1980","pop",4705335
"56","Wyoming","WY","1980","pop",470816
"01","Alabama","AL","1990","pop",4040587
"02","Alaska","AK","1990","pop",550043
"04","Arizona","AZ","1990","pop",3665228
"05","Arkansas","AR","1990","pop",2350725
"06","California","CA","1990","pop",29760021
"08","Colorado","CO","1990","pop",3294394
"09","Connecticut","CT","1990","pop",3287116
"10","Delaware","DE","1990","pop",666168
"12","Florida","FL","1990","pop",12937926
"13","Georgia","GA","1990","pop",6478216
"15","Hawaii","HI","1990","pop",1108229
"16","Idaho","ID","1990","pop",1006749
"17","Illinois","IL","1990","pop",11430602
"18","Indiana","IN","1990","pop",5544159
"19","Iowa","IA","1990","pop",2776755
"20","Kansas","KS","1990","pop",2477574
"21","Kentucky","KY","1990","pop",3685296
"22","Louisiana","LA","1990","pop",4219973
"23","Maine","ME","1990","pop",1227928
"24","Maryland","MD","1990","pop",4781468
"25","Massachusetts","MA","1990","pop",6016425
"26","Michigan","MI","1990","pop",9295297
"27","Minnesota","MN","1990","pop",4375099
"28","Mississippi","MS","1990","pop",2573216
"29","Missouri","MO","1990","pop",5117073
"30","Montana","MT","1990","pop",799065
"31","Nebraska","NE","1990","pop",1578385
"32","Nevada","NV","1990","pop",1201833
"33","New Hampshire","NH","1990","pop",1109252
"34","New Jersey","NJ","1990","pop",7730188
"35","New Mexico","NM","1990","pop",1515069
"36","New York","NY","1990","pop",17990455
"37","North Carolina","NC","1990","pop",6628637
"38","North Dakota","ND","1990","pop",638800
"39","Ohio","OH","1990","pop",10847115
"40","Oklahoma","OK","1990","pop",3145585
"41","Oregon","OR","1990","pop",2842321
"42","Pennsylvania","PA","1990","pop",11881643
"44","Rhode Island","RI","1990","pop",1003464
"45","South Carolina","SC","1990","pop",3486703
"46","South Dakota","SD","1990","pop",696004
"47","Tennessee","TN","1990","pop",4877185
"48","Texas","TX","1990","pop",16986510
"49","Utah","UT","1990","pop",1722850
"50","Vermont","VT","1990","pop",562758
"51","Virginia","VA","1990","pop",6187358
"53","Washington","WA","1990","pop",4866692
"54","West Virginia","WV","1990","pop",1793477
"55","Wisconsin","WI","1990","pop",4891769
"56","Wyoming","WY","1990","pop",453588
"01","Alabama","AL","2000","pop",4447100
"02","Alaska","AK","2000","pop",626932
"04","Arizona","AZ","2000","pop",5130632
"05","Arkansas","AR","2000","pop",2673400
"06","California","CA","2000","pop",33871648
"08","Colorado","CO","2000","pop",4301261
"09","Connecticut","CT","2000","pop",3405565
"10","Delaware","DE","2000","pop",783600
"12","Florida","FL","2000","pop",15982378
"13","Georgia","GA","2000","pop",8186453
"15","Hawaii","HI","2000","pop",1211537
"16","Idaho","ID","2000","pop",1293953
"17","Illinois","IL","2000","pop",12419293
"18","Indiana","IN","2000","pop",6080485
"19","Iowa","IA","2000","pop",2926324
"20","Kansas","KS","2000","pop",2688418
"21","Kentucky","KY","2000","pop",4041769
"22","Louisiana","LA","2000","pop",4468976
"23","Maine","ME","2000","pop",1274923
"24","Maryland","MD","2000","pop",5296486
"25","Massachusetts","MA","2000","pop",6349097
"26","Michigan","MI","2000","pop",9938444
"27","Minnesota","MN","2000","pop",4919479
"28","Mississippi","MS","2000","pop",2844658
"29","Missouri","MO","2000","pop",5595211
"30","Montana","MT","2000","pop",902195
"31","Nebraska","NE","2000","pop",1711263
"32","Nevada","NV","2000","pop",1998257
"33","New Hampshire","NH","2000","pop",1235786
"34","New Jersey","NJ","2000","pop",8414350
"35","New Mexico","NM","2000","pop",1819046
"36","New York","NY","2000","pop",18976457
"37","North Carolina","NC","2000","pop",8049313
"38","North Dakota","ND","2000","pop",642200
"39","Ohio","OH","2000","pop",11353140
"40","Oklahoma","OK","2000","pop",3450654
"41","Oregon","OR","2000","pop",3421399
"42","Pennsylvania","PA","2000","pop",12281054
"44","Rhode Island","RI","2000","pop",1048319
"45","South Carolina","SC","2000","pop",4012012
"46","South Dakota","SD","2000","pop",754844
"47","Tennessee","TN","2000","pop",5689283
"48","Texas","TX","2000","pop",20851820
"49","Utah","UT","2000","pop",2233169
"50","Vermont","VT","2000","pop",608827
"51","Virginia","VA","2000","pop",7078515
"53","Washington","WA","2000","pop",5894121
"54","West Virginia","WV","2000","pop",1808344
"55","Wisconsin","WI","2000","pop",5363675
"56","Wyoming","WY","2000","pop",493782
"01","Alabama","AL","2010","pop",4779736
"02","Alaska","AK","2010","pop",710231
"04","Arizona","AZ","2010","pop",6392017
"05","Arkansas","AR","2010","pop",2915918
"06","California","CA","2010","pop",37253956
"08","Colorado","CO","2010","pop",5029196
"09","Connecticut","CT","2010","pop",3574097
"10","Delaware","DE","2010","pop",897934
"12","Florida","FL","2010","pop",18801310
"13","Georgia","GA","2010","pop",9687653
"15","Hawaii","HI","2010","pop",1360301
"16","Idaho","ID","2010","pop",1567582
"17","Illinois","IL","2010","pop",12830632
"18","Indiana","IN","2010","pop",6483802
"19","Iowa","IA","2010","pop",3046355
"20","Kansas","KS","2010","pop",2853118
"21","Kentucky","KY","2010","pop",4339367
"22","Louisiana","LA","2010","pop",4533372
"23","Maine","ME","2010","pop",1328361
"24","Maryland","MD","2010","pop",5773552
"25","Massachusetts","MA","2010","pop",6547629
"26","Michigan","MI","2010","pop",9883640
"27","Minnesota","MN","2010","pop",5303925
"28","Mississippi","MS","2010","pop",2967297
"29","Missouri","MO","2010","pop",5988927
"30","Montana","MT","2010","pop",989415
"31","Nebraska","NE","2010","pop",1826341
"32","Nevada","NV","2010","pop",2700551
"33","New Hampshire","NH","2010","pop",1316470
"34","New Jersey","NJ","2010","pop",8791894
"35","New Mexico","NM","2010","pop",2059179
"36","New York","NY","2010","pop",19378102
"37","North Carolina","NC","2010","pop",9535483
"38","North Dakota","ND","2010","pop",672591
"39","Ohio","OH","2010","pop",11536504
"40","Oklahoma","OK","2010","pop",3751351
"41","Oregon","OR","2010","pop",3831074
"42","Pennsylvania","PA","2010","pop",12702379
"44","Rhode Island","RI","2010","pop",1052567
"45","South Carolina","SC","2010","pop",4625364
"46","South Dakota","SD","2010","pop",814180
"47","Tennessee","TN","2010","pop",6346105
"48","Texas","TX","2010","pop",25145561
"49","Utah","UT","2010","pop",2763885
"50","Vermont","VT","2010","pop",625741
"51","Virginia","VA","2010","pop",8001024
"53","Washington","WA","2010","pop",6724540
"54","West Virginia","WV","2010","pop",1852994
"55","Wisconsin","WI","2010","pop",5686986
"56","Wyoming","WY","2010","pop",563626
"01","Alabama","AL","2020","pop",4911278
